tweet_id,user_id,createdate,tweet,scrapping_id,scrappingid,user_id,createdate
1329247293564882944,1293376016576950274,2020-11-19 02:17:05,Kempen Bonanza Hibah Family!!💖Serendah dari RM3.30 sehari!!👍Free Gift limited Edition Thermos Prudential!!😊… ,2,3,1293376016576950274,2020-11-19 02:17:05
1329272624380219392,3187454821,2020-11-19 03:57:45,"Lucky, i ada insurance PRUDENTIAL. I bukan agent. Then terus call my agent, bgitau sakit semua semua. Then esok tu… ",2,3,3187454821,2020-11-19 03:57:45
1329279044496441345,246759931,2020-11-19 04:23:15,"Ya Allah, phone tiba2 end call plak masa die terangkan product die ya Allah kesiannyaKepada abg yg call dr pruden… ",2,3,246759931,2020-11-19 04:23:15
1329299635723063296,1174146643597225984,2020-11-19 05:45:05,Bahagia tu bisa dapetin 4 sertifikat dari prudential dalam waktu ga sampe 3 jam 😳😳😳,2,3,1174146643597225984,2020-11-19 05:45:05
1329307234187153408,287039278,2020-11-19 06:15:16, Betoi. Aku suka gak konsep prudential renyah nak buat withdrawal ni. Memang jarang client keluarkan duit… ,2,3,287039278,2020-11-19 06:15:16
1329322311472726016,1315656253629054979,2020-11-19 07:15:11,_nyasarr  ini untuk asuransi kesehatan.. 🙂,2,3,1315656253629054979,2020-11-19 07:15:11
1329329618730377216,277866175,2020-11-19 07:44:13," Beberapa bulan lalu 400 ribu untuk 1 sesi, dari prudential wilayah medan.",2,3,277866175,2020-11-19 07:44:13
1329342544723918853,479185903,2020-11-19 08:35:35,"Always listening, always understandingUdah cocok nih gw keknya jd brand ambasador prudential",2,3,479185903,2020-11-19 08:35:35
1329342869832835075,306101753,2020-11-19 08:36:52,Minggu ni penuh la Ejen Prudential shopping di JD Sport. Tahniah semua. Anda semua memang hebat! *kepada client s… ,2,3,306101753,2020-11-19 08:36:52
1329350862427152385,537034369,2020-11-19 09:08:38," Ohh begitu rupanya. Kalau awak mencari plan yang baru, mungkin saya boleh propose plan dari Prudential. B… ",2,3,537034369,2020-11-19 09:08:38
1329352395986329601,330920856,2020-11-19 09:14:44,_ Ok en aidil. Saya dah ada deal agent prudential lain. Maaf ya. Siap dpt quo 1 year annually dr dia..,2,3,330920856,2020-11-19 09:14:44
1329356575417405440,778448393706188801,2020-11-19 09:31:20," Kak aku bantu ya mewujudkan mimpi kakak memberikan asuransi untuk mamanya😊 aku Bian, agent Prudentia… ",2,3,778448393706188801,2020-11-19 09:31:20
1329360891679109123,1279058274550075394,2020-11-19 09:48:29, Biar sakit trs dapet ansuransi dri prudential,2,3,1279058274550075394,2020-11-19 09:48:29
1329377504088395776,145277796,2020-11-19 10:54:30,Agen kan jadi kena lah amik apa pun plan dlm prudential ni sbb lagi tau manfaat dia lagi lah nak amik. Byk untung p… ,2,3,145277796,2020-11-19 10:54:30
1329385807388372992,293435617,2020-11-19 11:27:29,"_deen Prudential insurans aku ni, ade problem sikit. Dorang block kad aku atas sebab yang tak munasabah.lepas… ",2,3,293435617,2020-11-19 11:27:29
1329388954462920705,758580609706975234,2020-11-19 11:40:00,"Ada aliran uang Rp 6M, Prudential terseret kasus Winda Earl.",2,3,758580609706975234,2020-11-19 11:40:00
1329394204280193031,102562252,2020-11-19 12:00:51,"Ternyata kerutan wajah bisa di cek lho. Caranya gampang, download aplikasi Pulse by Prudential. Cari fitur Cermin K… ",2,3,102562252,2020-11-19 12:00:51
1329395042209787905,2843571926,2020-11-19 12:04:11, ㅤㅤ╱ Emang prudential itu asuransi? Jojo kira merk susu ...ㅤㅤ,2,3,2843571926,2020-11-19 12:04:11
1329395620725944323,1198420423404244992,2020-11-19 12:06:29, /. Sejak kapan ada susu merknya prudential? Susu apa itu?,2,3,1198420423404244992,2020-11-19 12:06:29
1329408672817025025,798690731518926848,2020-11-19 12:58:21,"Masalahnya, saat diprospek agen untuk asuransi unit link, dijanjikan uang akan kembali setelah 10 tahun. Dan saya… ",2,3,798690731518926848,2020-11-19 12:58:21
1329413304050089984,899345606,2020-11-19 13:16:45,_ Prudential ja yang ada rasanya tinot,2,3,899345606,2020-11-19 13:16:45
1329414276109398016,1072289380809621504,2020-11-19 13:20:37,"prudential itu mau nya apa yah? knp gak profesional lagi? janji mau kirim formulir sdh hmpr seminggu gak kirim2 ,nu… ",2,3,1072289380809621504,2020-11-19 13:20:37
1329416900028231680,79130206,2020-11-19 13:31:02,Prudential Indonesia mewujudkan komitmennya dalam berinovasi melalui perkenalan sejumlah fitur baru aplikasi Pulse… ,2,3,79130206,2020-11-19 13:31:02
1329428749582942209,546050306,2020-11-19 14:18:08,Financial Planning - Kumpul duit kahwin ✅- Prudential Takaful Medical card ✅- Transfer duit simpanan ke Tabung… ,2,3,546050306,2020-11-19 14:18:08
1329430931799728130,1518767318,2020-11-19 14:26:48, Terimakasih sama2.Disitu tidak bisa keliatan jumlah unit ama harga unitnya sih.Kalau yang lebih de… ,2,3,1518767318,2020-11-19 14:26:48
1329431331206557698,899540578156781568,2020-11-19 14:28:23,Cantik betul planner Jiwa tapi saya hanya mampu melihat sebab saya dah dapat planner free dari prudential😍. Tahun n… ,2,3,899540578156781568,2020-11-19 14:28:23
1329432277043081218,77724801,2020-11-19 14:32:09, hai kak. aku Arif dr prudential. ada yg bisa aku bantu? sebab aku relawankan diri demi bantu org pa… ,2,3,77724801,2020-11-19 14:32:09
1329439897510424577,1335512298,2020-11-19 15:02:26,"acara workshop  bareng pecinta kopi dan kretek,29-06-2013,cangkir cofee prudential tower kav 79  temansehati",2,3,1335512298,2020-11-19 15:02:26
1329458161338740736,23343960,2020-11-19 16:15:00,"Sebelumnya, tersangka yang juga Kepala Cabang Maybank Cipulir berinisial A, mengaku, adanya aliran uang pembelian a… ",2,3,23343960,2020-11-19 16:15:00
1329476095528210432,1173296429235761152,2020-11-19 17:26:16,Sudahkan anda memilikinya..HibahPrudential ,2,3,1173296429235761152,2020-11-19 17:26:16
1329477141273034753,817529917168447488,2020-11-19 17:30:25,  nih selalu ada ,2,3,817529917168447488,2020-11-19 17:30:25
1329486697529110530,1288772442433794050,2020-11-19 18:08:24,"Kamu bingung nyari type pasangan kaya gimana? Cari pasangan tuh yg mirip sama Prudential, always listening and always understanding",2,3,1288772442433794050,2020-11-19 18:08:24
1329571073583501313,158772393,2020-11-19 23:43:40,Apa lah sangat dengar kritikan dari pelanggan product. Prudential yg dh berpuluh tahun ada dekat Malaysia pun tak b… ,2,3,158772393,2020-11-19 23:43:40
